/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_08_743.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_08_743.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_08_743.jpg, 0, 0, 0, 7.834494E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_08_873.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_08_873.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_08_873.jpg, 0, 0, 0, 8.000727E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_08_977.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_08_977.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_08_977.jpg, 0, 0, 0, 7.840781E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_106.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_106.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_106.jpg, 0, 0, 0, 7.941679E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_216.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_216.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_216.jpg, 0, 0, 0, 7.85938E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_348.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_348.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_348.jpg, 0, 0, 0, 7.795703E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_488.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_488.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_488.jpg, 0, 0, 0, 7.833893E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_596.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_596.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_596.jpg, 0, 0, 0, 7.877396E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_706.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_706.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_706.jpg, 0, 0, 0, 7.831496E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_807.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_807.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_807.jpg, 0, 0, 0, 7.783783E-05
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_09_965.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_09_965.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_09_965.jpg, 0, 0.3984661, 0, 0.4578726
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_082.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_082.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_082.jpg, 0, 0.7733552, 0, 1.374387
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_187.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_187.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_187.jpg, 0, 1, 0, 2.690094
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_304.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_304.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_304.jpg, 0, 1, 0, 4.09126
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_421.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_421.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_421.jpg, 0, 1, 0, 5.487526
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_538.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_538.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_538.jpg, 0, 1, 0, 6.867793
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_664.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_664.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_664.jpg, -0.09774006, 1, 0, 8.230074
/Users/eric/Desktop/Self-driving-car-Data/IMG/center_2020_07_18_12_43_10_778.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/left_2020_07_18_12_43_10_778.jpg, /Users/eric/Desktop/Self-driving-car-Data/IMG/right_2020_07_18_12_43_10_778.jpg, -0.441654, 1, 0, 9.517942
